developer,sentiment-analysis
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1.0
Puppygames,2.0
Puppygames,1.0
Puppygames,2.0
1C-SoftClub,2.0
Ino-Co Plus,2.0
Ino-Co Plus,1.0
SEGA,2.0
SEGA,2.0
Devil's Details,2.0
Devil's Details,2.0
Devil's Details,2.0
Devil's Details,0.0
Paradox Development Studio,2.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,1.0
Paradox Development Studio,0.0
Paradox Development Studio,0.0
Paradox Development Studio,1.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,1.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,0.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Paradox Development Studio,1.0
Paradox Development Studio,0.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Paradox Development Studio,1.0
Paradox Development Studio,2.0
Daedalic Entertainment,2.0
Daedalic Entertainment,2.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,1.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,1.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,2.0
Lionhead Studios,1.0
"Capybara,Superbrothers,Jim Guthrie",2.0
"Capybara,Superbrothers,Jim Guthrie",1.0
"Capybara,Superbrothers,Jim Guthrie",2.0
Arrowhead Game Studios,0.0
Arrowhead Game Studios,1.0
Arrowhead Game Studios,1.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,0.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,0.0
Rockstar Studios,2.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Rockstar Studios,1.0
Rockstar Studios,2.0
Eden Industries,2.0
Eden Industries,2.0
Eden Industries,0.0
Eden Industries,2.0
Eden Industries,1.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,1.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,1.0
Ronimo Games,0.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,0.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,2.0
Ronimo Games,1.0
Ronimo Games,2.0
Croteam,2.0
Croteam,1.0
Croteam,0.0
Croteam,2.0
Croteam,2.0
Croteam,0.0
Croteam,2.0
Croteam,1.0
Croteam,0.0
Croteam,1.0
Croteam,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,0.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,0.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,0.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,2.0
The Behemoth,1.0
The Behemoth,2.0
Techland,2.0
Techland,1.0
Techland,2.0
Techland,2.0
Techland,2.0
Techland,2.0
